# 
#
# Authors:
#    Pallavi Subhraveti
#    Quang Ong
#    Tim Holland
#    Anamika Kothari
#    Ingrid Keseler
#    Ron Caspi
#    Peter D Karp
#
# Please see the license agreement regarding the use of and distribution of this file.
# The format of this file is defined at http://bioinformatics.ai.sri.com/ptools/flatfile-format.html .
#
# Species: Yersinia pestis CO92
# Database: ypes214092cyc
# Version: 21.5
# File Name: genes.dat
# Date and time generated: October 25, 2017, 2:34:37
#
# Attributes:
#    UNIQUE-ID
#    TYPES
#    COMMON-NAME
#    ACCESSION-1
#    ACCESSION-2
#    CENTISOME-POSITION
#    CITATIONS
#    COMMENT
#    COMPONENT-OF
#    COPY-NUMBER
#    CREDITS
#    DATA-SOURCE
#    DBLINKS
#    DOCUMENTATION
#    HIDE-SLOT?
#    INTERRUPTED?
#    LAST-UPDATE
#    LEFT-END-POSITION
#    MEMBER-SORT-FN
#    PATHOLOGIC-NAME-MATCHER-EVIDENCE
#    PATHOLOGIC-PWY-EVIDENCE
#    REGULATED-BY
#    RIGHT-END-POSITION
#    SYNC-W-ORTHOLOG
#    SYNONYMS
#    UNMAPPED-COMPONENT-OF
#
DBLINKS - (NCBI-GENE "1173348" NIL |kaipa| 3616520106 NIL NIL)
LEFT-END-POSITION - 536551
PRODUCT - GKDD-482-MONOMER
RIGHT-END-POSITION - 536994
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-1809
TYPES - ORFs
ACCESSION-1 - YPO1902
CENTISOME-POSITION - 45.94048    
COMPONENT-OF - TUKDD-1154
COMPONENT-OF - NC_003143-72
DBLINKS - (NCBI-GENE "1174740" NIL |kaipa| 3616520112 NIL NIL)
LEFT-END-POSITION - 2137945
PRODUCT - GKDD-1809-MONOMER
RIGHT-END-POSITION - 2138526
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-1904
TYPES - ORFs
ACCESSION-1 - YPO2004
CENTISOME-POSITION - 48.921833    
COMPONENT-OF - TUKDD-1206
COMPONENT-OF - NC_003143-76
DBLINKS - (NCBI-GENE "1174841" NIL |kaipa| 3616520112 NIL NIL)
LEFT-END-POSITION - 2276689
PRODUCT - GKDD-1904-MONOMER
RIGHT-END-POSITION - 2277384
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-359
TYPES - Unclassified-Genes
COMMON-NAME - mutL
ACCESSION-1 - YPO0371
CENTISOME-POSITION - 8.272658    
COMMENT - This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. Promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex
COMPONENT-OF - TUKDD-311
COMPONENT-OF - NC_003143-13
COMPONENT-OF - NC_003143-12
DBLINKS - (INTERPRO "IPR002099" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR003594" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR013507" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (NCBI-GENE "1173217" NIL |kaipa| 3616520105 NIL NIL)
LEFT-END-POSITION - 384987
PRODUCT - GKDD-359-MONOMER
RIGHT-END-POSITION - 386894
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-587
TYPES - ORFs
ACCESSION-1 - YPO0615
CENTISOME-POSITION - 14.517866    
COMPONENT-OF - TUKDD-441
COMPONENT-OF - NC_003143-22
DBLINKS - (NCBI-GENE "1173458" NIL |kaipa| 3616520106 NIL NIL)
LEFT-END-POSITION - 675622
PRODUCT - GKDD-587-MONOMER
RIGHT-END-POSITION - 676104
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-1081
TYPES - Unclassified-Genes
COMMON-NAME - galT
ACCESSION-1 - YPO1138
CENTISOME-POSITION - 27.595812    
COMMENT - catalyzes the interconversion of UDP-galactose and galactose-1-P with UDP-galactose and glucose-1-P
COMPONENT-OF - TUKDD-726
COMPONENT-OF - NC_003143-43
DBLINKS - (INTERPRO "IPR001937" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (INTERPRO "IPR005849" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (INTERPRO "IPR005850" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (INTERPRO "IPR011573" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (NCBI-GENE "1173988" NIL |kaipa| 3616520110 NIL NIL)
LEFT-END-POSITION - 1284234
PRODUCT - GKDD-1081-MONOMER
RIGHT-END-POSITION - 1285286
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-2083
TYPES - ORFs
ACCESSION-1 - YPO2199
CENTISOME-POSITION - 53.177197    
COMPONENT-OF - TUKDD-1316
COMPONENT-OF - NC_003143-83
DBLINKS - (INTERPRO "IPR009627" IN-FAMILY |kaipa| 3616520113 NIL NIL)
DBLINKS - (NCBI-GENE "1175032" NIL |kaipa| 3616520113 NIL NIL)
LEFT-END-POSITION - 2474722
PRODUCT - GKDD-2083-MONOMER
RIGHT-END-POSITION - 2475492
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-1823
TYPES - Unclassified-Genes
COMMON-NAME - int
ACCESSION-1 - YPO1917
CENTISOME-POSITION - 46.62634    
COMPONENT-OF - TUKDD-1160
COMPONENT-OF - NC_003143-73
DBLINKS - (INTERPRO "IPR002104" IN-FAMILY |kaipa| 3616520112 NIL NIL)
DBLINKS - (INTERPRO "IPR011010" IN-FAMILY |kaipa| 3616520112 NIL NIL)
DBLINKS - (INTERPRO "IPR013762" IN-FAMILY |kaipa| 3616520112 NIL NIL)
DBLINKS - (NCBI-GENE "1174756" NIL |kaipa| 3616520112 NIL NIL)
LEFT-END-POSITION - 2169863
PRODUCT - GKDD-1823-MONOMER
RIGHT-END-POSITION - 2171125
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-3154
TYPES - Unclassified-Genes
COMMON-NAME - tnp
ACCESSION-1 - YPO3329
CENTISOME-POSITION - 79.81187    
COMPONENT-OF - TUKDD-1941
COMPONENT-OF - NC_003143-125
DBLINKS - (INTERPRO "IPR002686" IN-FAMILY |kaipa| 3616520116 NIL NIL)
DBLINKS - (NCBI-GENE "1176148" NIL |kaipa| 3616520116 NIL NIL)
LEFT-END-POSITION - 3714227
PRODUCT - GKDD-3154-MONOMER
RIGHT-END-POSITION - 3714685
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-1867
TYPES - Unclassified-Genes
COMMON-NAME - astA
ACCESSION-1 - YPO1963
CENTISOME-POSITION - 47.911438    
COMPONENT-OF - TUKDD-1187
COMPONENT-OF - NC_003143-75
DBLINKS - (NCBI-GENE "1174802" NIL |kaipa| 3616520112 NIL NIL)
LEFT-END-POSITION - 2229668
PRODUCT - GKDD-1867-MONOMER
RIGHT-END-POSITION - 2230720
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-2036
TYPES - Unclassified-Genes
ACCESSION-1 - YPO2150
CENTISOME-POSITION - 51.983486    
COMPONENT-OF - TUKDD-2586
COMPONENT-OF - NC_003143-81
DBLINKS - (INTERPRO "IPR000847" IN-FAMILY |kaipa| 3616520113 NIL NIL)
DBLINKS - (INTERPRO "IPR005119" IN-FAMILY |kaipa| 3616520113 NIL NIL)
DBLINKS - (INTERPRO "IPR006025" IN-FAMILY |kaipa| 3616520113 NIL NIL)
DBLINKS - (INTERPRO "IPR011991" IN-FAMILY |kaipa| 3616520113 NIL NIL)
DBLINKS - (NCBI-GENE "1174985" NIL |kaipa| 3616520113 NIL NIL)
LEFT-END-POSITION - 2419170
PRODUCT - GKDD-2036-MONOMER
RIGHT-END-POSITION - 2420075
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-3492
TYPES - ORFs
ACCESSION-1 - YPO3675
CENTISOME-POSITION - 88.19914    
COMMENT - no significant database matches
COMPONENT-OF - TUKDD-2126
COMPONENT-OF - NC_003143-138
DBLINKS - (NCBI-GENE "1176496" NIL |kaipa| 3616520117 NIL NIL)
LEFT-END-POSITION - 4104548
PRODUCT - GKDD-3492-MONOMER
RIGHT-END-POSITION - 4104907
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-897
TYPES - ORFs
ACCESSION-1 - YPO0953
CENTISOME-POSITION - 22.602697    
COMPONENT-OF - TUKDD-621
COMPONENT-OF - NC_003143-35
DBLINKS - (INTERPRO "IPR007457" IN-FAMILY |kaipa| 3616520109 NIL NIL)
DBLINKS - (NCBI-GENE "1173789" NIL |kaipa| 3616520109 NIL NIL)
LEFT-END-POSITION - 1051868
PRODUCT - GKDD-897-MONOMER
RIGHT-END-POSITION - 1052140
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-1541
TYPES - ORFs
ACCESSION-1 - YPO1614
CENTISOME-POSITION - 39.465477    
COMPONENT-OF - TUKDD-989
COMPONENT-OF - NC_003143-61
DBLINKS - (INTERPRO "IPR002575" IN-FAMILY |kaipa| 3616520111 NIL NIL)
DBLINKS - (INTERPRO "IPR011009" IN-FAMILY |kaipa| 3616520111 NIL NIL)
DBLINKS - (NCBI-GENE "1174453" NIL |kaipa| 3616520111 NIL NIL)
LEFT-END-POSITION - 1836616
PRODUCT - GKDD-1541-MONOMER
RIGHT-END-POSITION - 1837422
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-241
TYPES - Unclassified-Genes
ACCESSION-1 - YPO0248
CENTISOME-POSITION - 5.2816153    
COMPONENT-OF - TUKDD-245
COMPONENT-OF - NC_003143-8
DBLINKS - (INTERPRO "IPR001270" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR002611" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR003593" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (NCBI-GENE "1173092" NIL |kaipa| 3616520105 NIL NIL)
LEFT-END-POSITION - 245792
PRODUCT - GKDD-241-MONOMER
RIGHT-END-POSITION - 246574
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-368
TYPES - Unclassified-Genes
COMMON-NAME - rnr
ACCESSION-1 - YPO0380
CENTISOME-POSITION - 8.48668    
COMMENT - 3'-5'exoribonuclease that acts nonspecifically on poly(A), poly(U) and ribosomal RNAs
COMPONENT-OF - TUKDD-318
COMPONENT-OF - NC_003143-13
DBLINKS - (INTERPRO "IPR001900" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR003029" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR004476" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR008994" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR011129" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR011805" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR011991" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR012340" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR013223" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (INTERPRO "IPR013668" IN-FAMILY |kaipa| 3616520105 NIL NIL)
DBLINKS - (NCBI-GENE "1173226" NIL |kaipa| 3616520105 NIL NIL)
LEFT-END-POSITION - 394947
PRODUCT - GKDD-368-MONOMER
RIGHT-END-POSITION - 397481
SYNONYMS - vacB
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-3219
TYPES - Unclassified-Genes
COMMON-NAME - sfsA
ACCESSION-1 - YPO3396
CENTISOME-POSITION - 81.53192    
COMMENT - Regulatory factor involved in maltose metabolism
COMPONENT-OF - TUKDD-1983
COMPONENT-OF - NC_003143-128
DBLINKS - (INTERPRO "IPR005224" IN-FAMILY |kaipa| 3616520117 NIL NIL)
DBLINKS - (NCBI-GENE "1176213" NIL |kaipa| 3616520117 NIL NIL)
LEFT-END-POSITION - 3794274
PRODUCT - GKDD-3219-MONOMER
RIGHT-END-POSITION - 3795011
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-2327
TYPES - Unclassified-Genes
ACCESSION-1 - YPO2458
CENTISOME-POSITION - 59.221165    
COMPONENT-OF - TUKDD-1454
COMPONENT-OF - NC_003143-93
COMPONENT-OF - NC_003143-92
DBLINKS - (INTERPRO "IPR000847" IN-FAMILY |kaipa| 3616520114 NIL NIL)
DBLINKS - (INTERPRO "IPR005119" IN-FAMILY |kaipa| 3616520114 NIL NIL)
DBLINKS - (INTERPRO "IPR011991" IN-FAMILY |kaipa| 3616520114 NIL NIL)
DBLINKS - (NCBI-GENE "1175292" NIL |kaipa| 3616520114 NIL NIL)
LEFT-END-POSITION - 2755992
PRODUCT - GKDD-2327-MONOMER
RIGHT-END-POSITION - 2756972
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-1248
TYPES - Unclassified-Genes
ACCESSION-1 - YPO1314
CENTISOME-POSITION - 31.765285    
COMPONENT-OF - TUKDD-824
COMPONENT-OF - NC_003143-49
DBLINKS - (INTERPRO "IPR004045" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (INTERPRO "IPR004046" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (INTERPRO "IPR010987" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (INTERPRO "IPR012335" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (INTERPRO "IPR012336" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (NCBI-GENE "1174156" NIL |kaipa| 3616520110 NIL NIL)
LEFT-END-POSITION - 1478270
PRODUCT - GKDD-1248-MONOMER
RIGHT-END-POSITION - 1478890
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-2783
TYPES - ORFs
ACCESSION-1 - YPO2947
CENTISOME-POSITION - 70.75194    
COMPONENT-OF - TUKDD-1719
COMPONENT-OF - NC_003143-111
DBLINKS - (INTERPRO "IPR010272" IN-FAMILY |kaipa| 3616520115 NIL NIL)
DBLINKS - (NCBI-GENE "1175766" NIL |kaipa| 3616520115 NIL NIL)
LEFT-END-POSITION - 3292603
PRODUCT - GKDD-2783-MONOMER
RIGHT-END-POSITION - 3294483
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-1232
TYPES - Unclassified-Genes
COMMON-NAME - fruB
ACCESSION-1 - YPO1298
CENTISOME-POSITION - 31.308102    
COMMENT - phosphoenolpyruvate (PEP)-dependent, sugar transporting phosphotransferase system; catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane; IIA is phosphorylated by phospho-HP which then transfers the phosphoryl group to the IIB componentr
COMPONENT-OF - TUKDD-812
COMPONENT-OF - NC_003143-49
DBLINKS - (INTERPRO "IPR000032" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (INTERPRO "IPR001020" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (INTERPRO "IPR002114" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (INTERPRO "IPR002178" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (INTERPRO "IPR005698" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (NCBI-GENE "1174140" NIL |kaipa| 3616520110 NIL NIL)
LEFT-END-POSITION - 1456994
PRODUCT - GKDD-1232-MONOMER
RIGHT-END-POSITION - 1458127
SYNONYMS - fruF
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-1035
TYPES - Unclassified-Genes
ACCESSION-1 - YPO1089
CENTISOME-POSITION - 26.553764    
COMPONENT-OF - TUKDD-700
COMPONENT-OF - NC_003143-41
DBLINKS - (NCBI-GENE "1173937" NIL |kaipa| 3616520110 NIL NIL)
LEFT-END-POSITION - 1235740
PRODUCT - GKDD-1035-MONOMER
RIGHT-END-POSITION - 1236828
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-1500
TYPES - ORFs
ACCESSION-1 - YPO1575
CENTISOME-POSITION - 38.608036    
COMPONENT-OF - TUKDD-968
COMPONENT-OF - NC_003143-60
DBLINKS - (NCBI-GENE "1174413" NIL |kaipa| 3616520111 NIL NIL)
LEFT-END-POSITION - 1796713
PRODUCT - GKDD-1500-MONOMER
RIGHT-END-POSITION - 1797225
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-1856
TYPES - ORFs
COMMON-NAME - hmsH
ACCESSION-1 - YPO1951
CENTISOME-POSITION - 47.561996    
COMMENT - in Yersinia this protein is important for biofilm formation and hemin adsorption
COMPONENT-OF - TUKDD-1180
COMPONENT-OF - NC_003143-74
DBLINKS - (INTERPRO "IPR011990" IN-FAMILY |kaipa| 3616520112 NIL NIL)
DBLINKS - (INTERPRO "IPR013105" IN-FAMILY |kaipa| 3616520112 NIL NIL)
DBLINKS - (NCBI-GENE "1174790" NIL |kaipa| 3616520112 NIL NIL)
LEFT-END-POSITION - 2213406
PRODUCT - GKDD-1856-MONOMER
RIGHT-END-POSITION - 2215874
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-721
TYPES - ORFs
ACCESSION-1 - YPO0760
CENTISOME-POSITION - 17.521309    
COMPONENT-OF - TUKDD-511
COMPONENT-OF - NC_003143-27
DBLINKS - (NCBI-GENE "1173600" NIL |kaipa| 3616520107 NIL NIL)
LEFT-END-POSITION - 815394
PRODUCT - GKDD-721-MONOMER
RIGHT-END-POSITION - 815807
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-1262
TYPES - ORFs
ACCESSION-1 - YPO1328
CENTISOME-POSITION - 32.121174    
COMMENT - YbjC; located in the same operon as the nfsA gene; member of the soxRS regulon which mediates in part the increased levels of superoxide in response to oxidative stress; induced by paraquat; regulated by SoxS; unknown function
COMPONENT-OF - TUKDD-835
COMPONENT-OF - NC_003143-50
DBLINKS - (INTERPRO "IPR010815" IN-FAMILY |kaipa| 3616520111 NIL NIL)
DBLINKS - (NCBI-GENE "1174170" NIL |kaipa| 3616520111 NIL NIL)
LEFT-END-POSITION - 1494832
PRODUCT - GKDD-1262-MONOMER
RIGHT-END-POSITION - 1495146
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-904
TYPES - Unclassified-Genes
COMMON-NAME - speC
ACCESSION-1 - YPO0960
CENTISOME-POSITION - 22.800966    
COMPONENT-OF - TUKDD-626
COMPONENT-OF - NC_003143-35
DBLINKS - (INTERPRO "IPR000310" IN-FAMILY |kaipa| 3616520109 NIL NIL)
DBLINKS - (INTERPRO "IPR005308" IN-FAMILY |kaipa| 3616520109 NIL NIL)
DBLINKS - (INTERPRO "IPR008286" IN-FAMILY |kaipa| 3616520109 NIL NIL)
DBLINKS - (INTERPRO "IPR011006" IN-FAMILY |kaipa| 3616520109 NIL NIL)
DBLINKS - (INTERPRO "IPR011193" IN-FAMILY |kaipa| 3616520109 NIL NIL)
DBLINKS - (NCBI-GENE "1173796" NIL |kaipa| 3616520109 NIL NIL)
LEFT-END-POSITION - 1061095
PRODUCT - GKDD-904-MONOMER
RIGHT-END-POSITION - 1063257
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-694
TYPES - Unclassified-Genes
COMMON-NAME - flgJ
ACCESSION-1 - YPO0731
CENTISOME-POSITION - 16.962185    
COMMENT - FlgJ; flagellum-specific muramidase which hydrolyzes the peptidoglycan layer to assemble the rod structure in the periplasmic space; like the lateral flagella FlgJ in Vibrio parahaemolyticus this protein does not contains a C-terminal muramidase domain
COMPONENT-OF - TUKDD-496
COMPONENT-OF - NC_003143-26
DBLINKS - (NCBI-GENE "1173572" NIL |kaipa| 3616520107 NIL NIL)
LEFT-END-POSITION - 789374
PRODUCT - GKDD-694-MONOMER
RIGHT-END-POSITION - 789667
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-2178
TYPES - Unclassified-Genes
COMMON-NAME - pntB
ACCESSION-1 - YPO2302
CENTISOME-POSITION - 55.62373    
COMMENT - catalyzes reversible transfer of hydride ion equivalent between NAD and NADP; membrane-bound proton pump that translocates protons from cytosolic to periplasmic side of the inner membrane; forms a tetramer composed of two alpha and 2 beta subunits; AB-stereospecific enzyme
COMPONENT-OF - TUKDD-1368
COMPONENT-OF - NC_003143-87
DBLINKS - (INTERPRO "IPR004003" IN-FAMILY |kaipa| 3616520113 NIL NIL)
DBLINKS - (INTERPRO "IPR012136" IN-FAMILY |kaipa| 3616520113 NIL NIL)
DBLINKS - (NCBI-GENE "1175134" NIL |kaipa| 3616520113 NIL NIL)
LEFT-END-POSITION - 2588577
PRODUCT - GKDD-2178-MONOMER
RIGHT-END-POSITION - 2589971
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-2137
TYPES - Unclassified-Genes
COMMON-NAME - araH
ACCESSION-1 - YPO2257
CENTISOME-POSITION - 54.505272    
COMMENT - Part of the ABC transporter complex AraFGH involved in the high affinity transport of arabinose
COMPONENT-OF - TUKDD-1341
COMPONENT-OF - NC_003143-85
DBLINKS - (INTERPRO "IPR001851" IN-FAMILY |kaipa| 3616520113 NIL NIL)
DBLINKS - (NCBI-GENE "1175088" NIL |kaipa| 3616520113 NIL NIL)
LEFT-END-POSITION - 2536527
PRODUCT - GKDD-2137-MONOMER
RIGHT-END-POSITION - 2537576
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - GKDD-3667
TYPES - Unclassified-Genes
COMMON-NAME - corA
ACCESSION-1 - YPO3837
CENTISOME-POSITION - 92.50968    
COMMENT - responsible for the influx of magnesium ions
COMPONENT-OF - TUKDD-2229
COMPONENT-OF - NC_003143-145
DBLINKS - (INTERPRO "IPR000005" IN-FAMILY |kaipa| 3616520118 NIL NIL)
DBLINKS - (INTERPRO "IPR002523" IN-FAMILY |kaipa| 3616520118 NIL NIL)
DBLINKS - (INTERPRO "IPR004488" IN-FAMILY |kaipa| 3616520118 NIL NIL)
DBLINKS - (NCBI-GENE "1176672" NIL |kaipa| 3616520118 NIL NIL)
LEFT-END-POSITION - 4305149
PRODUCT - GKDD-3667-MONOMER
RIGHT-END-POSITION - 4306099
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-1042
TYPES - Unclassified-Genes
COMMON-NAME - tnp
ACCESSION-1 - YPO1099
CENTISOME-POSITION - 26.750746    
COMPONENT-OF - TUKDD-705
COMPONENT-OF - NC_003143-42
COMPONENT-OF - NC_003143-41
DBLINKS - (INTERPRO "IPR002686" IN-FAMILY |kaipa| 3616520110 NIL NIL)
DBLINKS - (NCBI-GENE "1173947" NIL |kaipa| 3616520110 NIL NIL)
LEFT-END-POSITION - 1244907
PRODUCT - GKDD-1042-MONOMER
RIGHT-END-POSITION - 1245365
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - GKDD-339
TYPES - Unclassified-Genes
COMMON-NAME - groEL
ACCESSION-1 - YPO0351
CENTISOME-POSITION - 7.769749    
COMMENT - 60 kDa chaperone family; promotes refolding of misfolded polypeptides especially under stressful conditions; forms two stacked rings of heptamers to form a barrel-shaped 14mer; ends can be capped by GroES; misfolded proteins enter the barrel where they are refolded when GroES binds; many bacteria have multiple copies of the groEL gene which are active under different environmental conditions; the B.japonicum protein in this cluster is expressed constitutively; in Rhodobacter, Corynebacterium and Rhizobium this protein is essential for growth
COMPONENT-OF - TUKDD-300
COMPONENT-OF - NC_003143-12
