#
#  ypes214092cyc 21.5 Genes link table generated on Wed Oct 25, 2017
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
GKDD-1763		fliY	
GKDD-3525			
GKDD-1595			
GKDD-3517			
GKDD-4024			
GKDD-401			
GKDD-604			
GKDD-3795		tnp	
GKDD-3407		ptsO	
GKDD-507		leuB	
GKDD-637		parE	
GKDD-1788			
GKDD-363		hflK	
GKDD-2416		nuoF	
GKDD-1346		pyrD	
GKDD-427			
GKDD-591			
GKDD-1087		modA	
GKDD-1869		astB	
GKDD-2090		trpD	
GKDD-923			
GKDD-3224		panB	
GKDD-3596		pepQ	
GKDD-2012			
GKDD-1774			
GKDD-3769		glgX	
GKDD-1233		fruK	
GKDD-1984			
GKDD-3259		intB	
GKDD-2633		purF	
GKDD-2724		yfgM	
GKDD-2341			
GKDD-3319			
GKDD-2946		ddhA	
GKDD-1565		ymfC	
GKDD-1202		tnp	
GKDD-3193			
GKDD-3656		glpA	
GKDD-1071		nadA	
GKDD-4122			
GKDD-1492			
GKDD-2702			
GKDD-3002		thiI	
GKDD-3378		gltB	
GKDD-888		yggT	
GKDD-3668			
GKDD-3745		trmA	
GKDD-2185		rstB	
GKDD-2876		napD	
GKDD-56		rpmG	
GKDD-9			
GKDD-34			
GKDD-3931		atpH	
GKDD-287		terZ	
GKDD-803		bgaB	
GKDD-214		rpsN	
GKDD-1905			
GKDD-731			
GKDD-269			
GKDD-1890			
GKDD-3451			
GKDD-1925			
GKDD-3557		rsd	
GKDD-3916			
GKDD-2495		tnp	
GKDD-91			
GKDD-1620			
GKDD-3422			
GKDD-1931			
GKDD-2572		rpoE	
GKDD-1204			
GKDD-667			
GKDD-3347		msrA	
GKDD-2390		menC	
GKDD-2801		dmsC	
GKDD-2521			
GKDD-2216			
GKDD-3995			
GKDD-1361		fabA	
GKDD-1167			
GKDD-2296		btuD	
GKDD-3250		hofC	
GKDD-2332			
GKDD-568			
GKDD-4071		lcrE	
GKDD-2967		ymoA	
GKDD-494			
GKDD-459		dapB	
GKDD-2091		trpG	
GKDD-2836		tnp	
GKDD-946			
GKDD-379			
GKDD-3717			
GKDD-47			
GKDD-2040			
GKDD-1430			
GKDD-1811			
GKDD-2956		priC	
GKDD-1533		holB	
GKDD-1394			
GKDD-3947			
GKDD-1825			
GKDD-1720		flgD	
GKDD-411		holD	
GKDD-910		insA	
GKDD-1543			
GKDD-898		mltC	
GKDD-245			
GKDD-3185		ftsB	
GKDD-3220		dksA	
GKDD-1036			
GKDD-2403			
GKDD-2907		yfgD	
GKDD-450		nhaA	
GKDD-1047			
GKDD-3081			
GKDD-3062		nqrA	
GKDD-722			
GKDD-814			
GKDD-2248		slyA	
GKDD-1711		flhA	
GKDD-2663			
GKDD-698			
GKDD-2186			
GKDD-2861		nanA	
GKDD-1694		pabB	
GKDD-1101		moaA	
GKDD-2830		zipA	
GKDD-3649		yhhN	
GKDD-3871		fdhE	
GKDD-2819			
GKDD-2603			
GKDD-185			
GKDD-3073			
GKDD-1631			
GKDD-3313		rpsO	
GKDD-1298		clpS	
GKDD-1464			
GKDD-4025			
GKDD-2813			
GKDD-1164			
GKDD-638		crgA	
GKDD-508		leuA	
GKDD-344		tnp	
GKDD-3839		hutH	
GKDD-3437			
GKDD-1134			
GKDD-146			
GKDD-3954			
GKDD-2092		trpE	
GKDD-2473		gltL	
GKDD-1310		serS	
GKDD-4082		yscA	
GKDD-2843			
GKDD-2948		hemH	
GKDD-3597		fadB	
GKDD-3092		pssA	
GKDD-2919		ybbN	
GKDD-2311		yfeA	
GKDD-2787			
GKDD-3732			
GKDD-124		malQ	
GKDD-2447			
GKDD-1062			
GKDD-3679			
GKDD-3897		ibpA	
GKDD-2539		celA	
GKDD-3296			
GKDD-2695			
GKDD-2470		rlpB	
GKDD-2634		ubiX	
GKDD-796			
GKDD-3036			
GKDD-2675			
GKDD-4114			
GKDD-381			
GKDD-1558		phoQ	
GKDD-1705			
GKDD-2112		pyrF	
GKDD-1000		accA	
GKDD-1293			
GKDD-424		serB	
GKDD-1280		artM	
GKDD-2324			
GKDD-532		ftsQ	
GKDD-1676		yobD	
GKDD-2773			
GKDD-3971			
GKDD-133		greB	
GKDD-215		rpsH	
GKDD-932		iucD	
GKDD-3579			
GKDD-1843			
GKDD-3788			
GKDD-597			
GKDD-3474		yhdT	
GKDD-2573		rseA	
GKDD-2755		nadE	
GKDD-2522			
GKDD-1932			
GKDD-1122			
GKDD-969			
GKDD-3348			
GKDD-668			
GKDD-1588		motB	
GKDD-2217		tpx	
GKDD-3115		trmD	
GKDD-3996			
GKDD-2409		nuoM	
GKDD-575			
GKDD-1955		ruvB	
GKDD-3823		dppF	
GKDD-2280		sufA	
GKDD-2720			
GKDD-2187		tnp	
GKDD-2093			
GKDD-1999			
GKDD-1530		pabC	
GKDD-3018		queA	
GKDD-306			
GKDD-4045			
GKDD-2420		nuoA	
GKDD-3624		ugpA	
GKDD-2041			
GKDD-1741		fliO	
GKDD-4109			
GKDD-3393		yrbC	
GKDD-1238		psaB	
GKDD-2139			
GKDD-3497			
GKDD-442			
GKDD-246		acs	
GKDD-3211		yadQ	
GKDD-3663		recQ	
GKDD-3363		y1093	
GKDD-1178			
GKDD-3124		yqaA	
GKDD-324		rhaT	
GKDD-2988		tig	
GKDD-759			
GKDD-541		y1093	
GKDD-2249			
GKDD-2463		rlpA	
GKDD-699			
GKDD-1196			
GKDD-2005			
GKDD-1377			
GKDD-1025		mltD	
GKDD-1408			
GKDD-951		y1093	
GKDD-2924			
GKDD-740		thyA	
GKDD-2734			
GKDD-1876			
GKDD-3872		fdoI	
GKDD-1970			
GKDD-3547			
GKDD-3707		ppiC	
GKDD-2604		vacJ	
GKDD-186		slyD	
GKDD-1610			
GKDD-3139			
GKDD-416			
GKDD-336		aspA	
GKDD-3909		rpmH	
GKDD-3314		truB	
GKDD-985		tsf	
GKDD-2291		arnT	
GKDD-3518			
GKDD-3760		argE	
GKDD-1838			
GKDD-3964			
GKDD-4026			
GKDD-3408		pyrB	
GKDD-374			
GKDD-639		mda66	
GKDD-509		tnp	
GKDD-1257		deoC	
GKDD-1347			
GKDD-4064		lcrG	
GKDD-2094			
GKDD-3467			
GKDD-356			
GKDD-3178		rpoS	
GKDD-3238		acnB	
GKDD-3057		nqrF	
GKDD-4092		yscK	
GKDD-2395			
GKDD-1478			
GKDD-2658			
GKDD-2394		menF	
GKDD-1157		rcsC	
GKDD-3598		fadA	
GKDD-1689		hpaX	
GKDD-3206		dgt	
GKDD-584			
GKDD-1055		sucA	
GKDD-1581			
GKDD-2715			
GKDD-3898			
GKDD-1985		ninB	
GKDD-3770		glgB	
GKDD-282			
GKDD-1516		y1062	
GKDD-2635		hisJ	
GKDD-859			
GKDD-2811		glk	
GKDD-3320			
GKDD-3698		wecC	
GKDD-2796			
GKDD-104		menG	
GKDD-1864		narX	
GKDD-1218		uxuA	
GKDD-3379		gltD	
GKDD-2377		dps	
GKDD-3003		xseB	
GKDD-2854		cysP	
GKDD-2437			
GKDD-3669			
GKDD-1891			
GKDD-1853			
GKDD-2547		pgm	
GKDD-3642		ftsE	
GKDD-35			
GKDD-1898			
GKDD-4058			
GKDD-1053		sdhA	
GKDD-873			
GKDD-1319			
GKDD-825			
GKDD-216		rplF	
GKDD-289		terB	
GKDD-1933			
GKDD-3161			
GKDD-3452			
GKDD-395			
GKDD-1659			
GKDD-2785			
GKDD-2496		glnS	
GKDD-3550		yjaH	
GKDD-2350			
GKDD-1767			
GKDD-2917		tesA	
GKDD-2574		rseB	
GKDD-2523			
GKDD-1934			
GKDD-3349			
GKDD-2275			
GKDD-1642			
GKDD-117			
GKDD-669		flhB	
GKDD-3423			
GKDD-777			
GKDD-3533			
GKDD-2218		tnp	
GKDD-1441		cdd	
GKDD-3997			
GKDD-4104		copB	
GKDD-1362			
GKDD-1603			
GKDD-1613		y1093	
GKDD-2126		rnfD	
GKDD-1468		galF	
GKDD-2188			
GKDD-2095		trpH	
GKDD-3148		dmsC	
GKDD-435		gpmB	
GKDD-3753			
GKDD-319		rhaA	
GKDD-3831			
GKDD-2931		wzz	
GKDD-1088		modB	
GKDD-3718		ilvC	
GKDD-2042		gapA	
GKDD-3226		panD	
GKDD-1812		fyuA	
GKDD-1012		metQ	
GKDD-2		asnC	
GKDD-4050			
GKDD-788			
GKDD-3498			
GKDD-1544		ndh	
GKDD-247		gltP	
GKDD-1234		fruA	
GKDD-2902			
GKDD-3264		holC	
GKDD-2732		yapA	
GKDD-2345			
GKDD-4087		yscF	
GKDD-1417			
GKDD-3082			
GKDD-1573			
GKDD-2763			
GKDD-1913		prsA	
GKDD-2250			
GKDD-700		flaA1	
GKDD-2877		napF	
GKDD-1131			
GKDD-2781			
GKDD-1848			
GKDD-3813			
GKDD-2886			
GKDD-807			
GKDD-60		kdtA	
GKDD-2532			
GKDD-3873		fdoH	
GKDD-2820			
GKDD-1752			
GKDD-2359			
GKDD-2605		fadL	
GKDD-187			
GKDD-161			
GKDD-3269			
GKDD-1632			
GKDD-735			
GKDD-3315		rbfA	
GKDD-772			
GKDD-3781		gntM	
GKDD-2748			
GKDD-3924		pstS	
GKDD-109		cytR	
GKDD-4027			
GKDD-1109		betI	
GKDD-1206		bcr	
GKDD-640		parC	
GKDD-510		leuO	
GKDD-345		frdD	
GKDD-3438			
GKDD-1049			
GKDD-2965			
GKDD-3279		phnI	
GKDD-2096			
GKDD-843			
GKDD-1020			
GKDD-1124			
GKDD-1485			
GKDD-2972		amtB	
GKDD-74		cysE	
GKDD-1266		potG	
GKDD-613		dnaG	
GKDD-1734			
GKDD-3599		fre	
GKDD-1432			
GKDD-463			
GKDD-1277			
GKDD-2312		yfeB	
GKDD-3733			
GKDD-611			
GKDD-4075		yscQ	
GKDD-3899			
GKDD-2020			
GKDD-1535		ptsG	
GKDD-1396			
GKDD-2636		hisQ	
GKDD-797			
GKDD-912			
GKDD-477			
GKDD-1724		flgH	
GKDD-65		tdh	
GKDD-412		rimI	
GKDD-3665			
GKDD-1559		phoP	
GKDD-3274		nrdD	
GKDD-1493			
GKDD-1427			
GKDD-3066		fadE	
GKDD-2140			
GKDD-2113			
GKDD-1001			
GKDD-2667			
GKDD-2943		prt	
GKDD-1698			
GKDD-3049			
GKDD-881			
GKDD-3832		uhpC	
GKDD-1677		manZ	
GKDD-2897		tnp	
GKDD-2477		lnt	
GKDD-217		rplR	
GKDD-3957			
GKDD-2386			
GKDD-1935			
GKDD-3189		cysD	
GKDD-2575		rseC	
GKDD-2893			
GKDD-2524			
GKDD-917			
GKDD-970			
GKDD-3350			
GKDD-670		fliR	
GKDD-2219		tyrR	
GKDD-3998			
GKDD-2456		cspE	
GKDD-1956		znuB	
GKDD-3459		cspa2	
GKDD-3824		dppD	
GKDD-3171			
GKDD-2189			
GKDD-2097			
GKDD-2953		dnaX	
GKDD-1150			
GKDD-3019			
GKDD-307			
GKDD-154		trpS	
GKDD-3625		ugpB	
GKDD-2428			
GKDD-2043			
GKDD-3940			
GKDD-2424			
GKDD-3101			
GKDD-3587			
GKDD-2433			
GKDD-1461			
GKDD-1103		moaD	
GKDD-3691		wecF	
GKDD-1757		fliS	
GKDD-3499			
GKDD-3300			
GKDD-248			
GKDD-468			
GKDD-2778			
GKDD-3364			
GKDD-383			
GKDD-2328			
GKDD-760			
GKDD-2989		bolA	
GKDD-2251			
GKDD-701		flaA2	
GKDD-1914		ipk	
GKDD-3635		livM	
GKDD-1379			
GKDD-4084		yscC	
GKDD-1282		artI	
GKDD-1877			
GKDD-1971		fadD	
GKDD-2606			
GKDD-137		hslO	
GKDD-742		ptsP	
GKDD-3030		phoR	
GKDD-188		fkpA	
GKDD-2417		nuoE	
GKDD-3316		infB	
GKDD-986		pyrH	
GKDD-446			
GKDD-3526		malE	
GKDD-1307		ftsK	
GKDD-2845			
GKDD-1596			
GKDD-4028			
GKDD-3409		pyrI	
GKDD-511			
GKDD-641		parF	
GKDD-1789			
GKDD-2284		ppsA	
GKDD-1348			
GKDD-955			
GKDD-428			
GKDD-2190			
GKDD-1141			
GKDD-2098		btuR	
GKDD-118			
GKDD-3972			
GKDD-3600			
GKDD-3475		accC	
GKDD-3771			
GKDD-2637		hisM	
GKDD-2725		hisS	
GKDD-3368		rnpB	
GKDD-2812			
GKDD-1523		plsX	
GKDD-1566		icdA	
GKDD-329			
GKDD-2141			
GKDD-3004		ispA	
GKDD-2703			
GKDD-2438			
GKDD-3746		yijD	
GKDD-1892			
GKDD-3670			
GKDD-98			
GKDD-926			
GKDD-291		terD	
GKDD-1227		rpiA	
GKDD-2918		ybbO	
GKDD-36		y1093	
GKDD-867		pgk	
GKDD-218		rpsE	
GKDD-3761		ppc	
GKDD-1924		y1093	
GKDD-270			
GKDD-2055			
GKDD-418			
GKDD-2497		ybfM	
GKDD-569		terX	
GKDD-3917			
GKDD-92		fpr	
GKDD-1936			
GKDD-2576		lepA	
GKDD-2525		ureA	
GKDD-3424			
GKDD-3351		cysQ	
GKDD-671		fliQ	
GKDD-1085		modE	
GKDD-2220			
GKDD-3999			
GKDD-1363			
GKDD-3251		guaC	
GKDD-2333			
GKDD-2099			
GKDD-2548			
GKDD-404			
GKDD-4072		yscN	
GKDD-3239		tnp	
GKDD-4096		ORFC	
GKDD-3719		ilvY	
GKDD-48			
GKDD-2044			
GKDD-1813		irp5	
GKDD-2976			
GKDD-1082		galE	
GKDD-1826			
GKDD-3500			
GKDD-899			
GKDD-1545			
GKDD-1537		aroE	
GKDD-249			
GKDD-3221		yadB	
GKDD-1037			
GKDD-4049		sopA	
GKDD-451		nhaR	
GKDD-3083			
GKDD-723			
GKDD-3106		y1093	
GKDD-1263			
GKDD-2481		miaB	
GKDD-2252			
GKDD-1712		flhE	
GKDD-906		insB	
GKDD-1857		hmsF	
GKDD-702		flaA3	
GKDD-1915		lolB	
GKDD-2774			
GKDD-1043		smpB	
GKDD-1243		lysP	
GKDD-605			
GKDD-3796		uspB	
GKDD-189			
GKDD-3875		fdhD	
GKDD-2821			
GKDD-2607		fadI	
GKDD-1390			
GKDD-162			
GKDD-1452		udk	
GKDD-1633			
GKDD-1831			
GKDD-3317		nusA	
GKDD-3806		glxK	
GKDD-1646		kduI	
GKDD-642		sufI	
GKDD-4029			
GKDD-1331		kdsB	
GKDD-2013			
GKDD-781			
GKDD-512			
GKDD-346		frdC	
GKDD-4085		yscD	
GKDD-2191			
GKDD-1986			
GKDD-2100		sohB	
GKDD-142		mrcA	
GKDD-744		mutH	
GKDD-3150		dmsA	
GKDD-1472		hisA	
GKDD-147		hofQ	
GKDD-1506			
GKDD-3199		sodC	
GKDD-3078			
GKDD-2932		manB	
GKDD-614		rpsU	
GKDD-3601		rfaH	
GKDD-2313		yfeC	
GKDD-2708			
GKDD-3213		fhuB	
GKDD-3734			
GKDD-2448			
GKDD-125			
GKDD-3380			
GKDD-1182			
GKDD-275		hmuS	
GKDD-1335		mukE	
GKDD-2021			
GKDD-3900			
GKDD-3680		hemC	
GKDD-2696		yegM	
GKDD-2638		hisP	
GKDD-798			
GKDD-545		yqjD	
GKDD-1285			
GKDD-1560			
GKDD-2872			
GKDD-82		pfkA	
GKDD-1419			
GKDD-2142			
GKDD-2114		osmB	
GKDD-1906			
GKDD-1002		tilS	
GKDD-1745		fliK	
GKDD-2735		pepB	
GKDD-219		rpmD	
GKDD-3709		y1062	
GKDD-2738		hscA	
GKDD-3711			
GKDD-2756			
GKDD-533		ftsA	
GKDD-1678		manY	
GKDD-672		fliP	
GKDD-2221			
GKDD-933		iutA	
GKDD-2805			
GKDD-2127			
GKDD-971		xni	
GKDD-598			
GKDD-3789			
GKDD-2577		lepA	
GKDD-1937			
GKDD-3519			
GKDD-1846			
GKDD-4000			
GKDD-1589		cheA	
GKDD-3116		rimM	
GKDD-2410		nuoL	
GKDD-576			
GKDD-1957		znuC	
GKDD-360		miaA	
GKDD-3825		dppC	
GKDD-1512			
GKDD-588			
GKDD-3283		phnM	
GKDD-844			
GKDD-1326		msbA	
GKDD-2608		fadJ	
GKDD-1487			
GKDD-3020		ahpC	
GKDD-1845			
GKDD-308		pspG	
GKDD-987		frr	
GKDD-1518		rluC	
GKDD-3626			
GKDD-2354			
GKDD-4030			
GKDD-2429			
GKDD-2045		pncA	
GKDD-3558			
GKDD-1621			
GKDD-1315		focA	
GKDD-2770		pdxJ	
GKDD-3157			
GKDD-1758		fliD	
GKDD-3501		yhcQ	
GKDD-3256		y1093	
GKDD-2338			
GKDD-250			
GKDD-1496		yeeO	
GKDD-3650		zntA	
GKDD-3365			
GKDD-2990		yajG	
GKDD-3005		dxs	
GKDD-4119		pst	
GKDD-761			
GKDD-1321		aroA	
GKDD-2253			
GKDD-703		fliD	
GKDD-1916		hemA	
GKDD-1197			
GKDD-220		rplO	
GKDD-2006			
GKDD-1380			
GKDD-3163			
GKDD-53		dfp	
GKDD-1409			
GKDD-2722		engA	
GKDD-2959			
GKDD-2222			
GKDD-673		fliN	
GKDD-2875		napA	
GKDD-1771			
GKDD-2352			
GKDD-941			
